"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","469","Verify that pet can be created successfully with valid data","api","Tue Apr 14 14:32:48 UTC 2026","passed","Tue Apr 14 14:32:49 UTC 2026","Create Pet","tests/api/createPet.test.ts","",""
"","630","Verify that pet can be updated successfully with new data","api","Tue Apr 14 14:32:48 UTC 2026","passed","Tue Apr 14 14:32:49 UTC 2026","Update Pet","tests/api/updatePet.test.ts","",""
"","351","Verify that pet can be retrieved successfully by ID","api","Tue Apr 14 14:33:01 UTC 2026","failed","Tue Apr 14 14:33:01 UTC 2026","Get Pet","tests/api/getPet.test.ts","",""
"","404","Verify that pet can be deleted successfully by ID","api","Tue Apr 14 14:32:54 UTC 2026","passed","Tue Apr 14 14:32:54 UTC 2026","Delete Pet","tests/api/deletePet.test.ts","",""
