"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","404","Verify that pet can be retrieved successfully by ID","api","Fri Apr 10 13:50:14 UTC 2026","passed","Fri Apr 10 13:50:15 UTC 2026","Get Pet","tests/api/getPet.test.ts","",""
"","422","Verify that pet can be deleted successfully by ID","api","Fri Apr 10 13:50:14 UTC 2026","passed","Fri Apr 10 13:50:15 UTC 2026","Delete Pet","tests/api/deletePet.test.ts","",""
"","445","Verify that pet can be updated successfully with new data","api","Fri Apr 10 13:50:14 UTC 2026","passed","Fri Apr 10 13:50:15 UTC 2026","Update Pet","tests/api/updatePet.test.ts","",""
"","370","Verify that pet can be created successfully with valid data","api","Fri Apr 10 13:50:14 UTC 2026","passed","Fri Apr 10 13:50:15 UTC 2026","Create Pet","tests/api/createPet.test.ts","",""
