"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","195","Verify that booking can be retrieved successfully by ID","api","Tue Apr 14 18:18:26 UTC 2026","passed","Tue Apr 14 18:18:26 UTC 2026","Get Booking","tests/api/getBooking.test.ts","",""
"","219","Verify that booking can be created successfully with valid data","api","Tue Apr 14 18:18:26 UTC 2026","passed","Tue Apr 14 18:18:26 UTC 2026","Create Booking","tests/api/createBooking.test.ts","",""
"","239","Verify that booking can be updated successfully with new data","api","Tue Apr 14 18:18:26 UTC 2026","passed","Tue Apr 14 18:18:26 UTC 2026","Update Booking","tests/api/updateBooking.test.ts","",""
"","270","Verify that booking can be deleted successfully by ID","api","Tue Apr 14 18:18:26 UTC 2026","passed","Tue Apr 14 18:18:26 UTC 2026","Delete Booking","tests/api/deleteBooking.test.ts","",""
