"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","233","Verify that booking can be updated successfully with new data","api","Wed Apr 15 07:14:57 UTC 2026","passed","Wed Apr 15 07:14:57 UTC 2026","Update Booking","tests/api/updateBooking.test.ts","",""
"","6413","Verify that error is shown when password is empty","","Wed Apr 15 07:15:40 UTC 2026","passed","Wed Apr 15 07:15:47 UTC 2026","","Login negative cases functionality","",""
"","6160","Verify that user can successfully login and logout","firefox-tablet","Wed Apr 15 07:16:22 UTC 2026","passed","Wed Apr 15 07:16:28 UTC 2026","Login and logout functionality","tests/web/login.test.ts","",""
"","3135","Verify that products are sorted by price descending","","Wed Apr 15 07:15:58 UTC 2026","passed","Wed Apr 15 07:16:01 UTC 2026","","Goods cases functionality","",""
"","6703","Verify that user can add multiple products to cart and remove one","webkit-desktop","Wed Apr 15 07:16:34 UTC 2026","passed","Wed Apr 15 07:16:41 UTC 2026","Shopping cart functionality","tests/web/shopping.test.ts","",""
"","1951","Verify that user can successfully login and logout","webkit-mobile","Wed Apr 15 07:16:50 UTC 2026","passed","Wed Apr 15 07:16:52 UTC 2026","Login and logout functionality","tests/web/login.test.ts","",""
"","235","Verify that booking can be deleted successfully by ID","api","Wed Apr 15 07:14:57 UTC 2026","passed","Wed Apr 15 07:14:57 UTC 2026","Delete Booking","tests/api/deleteBooking.test.ts","",""
"","3562","Verify that complete checkout process works with generated user data","chromium-tablet","Wed Apr 15 07:16:03 UTC 2026","passed","Wed Apr 15 07:16:07 UTC 2026","Checkout functionality","tests/web/checkout.test.ts","",""
"","2854","Verify that user can add multiple products to cart and remove one","chromium-mobile","Wed Apr 15 07:16:04 UTC 2026","passed","Wed Apr 15 07:16:06 UTC 2026","Shopping cart functionality","tests/web/shopping.test.ts","",""
"","2795","Verify that user can successfully login and logout","chromium-tablet","Wed Apr 15 07:16:04 UTC 2026","passed","Wed Apr 15 07:16:06 UTC 2026","Login and logout functionality","tests/web/login.test.ts","",""
"","8394","Verify that complete checkout process works with generated user data","firefox-tablet","Wed Apr 15 07:16:21 UTC 2026","passed","Wed Apr 15 07:16:30 UTC 2026","Checkout functionality","tests/web/checkout.test.ts","",""
"","7804","Verify that error is shown when username is empty","","Wed Apr 15 07:15:33 UTC 2026","passed","Wed Apr 15 07:15:40 UTC 2026","","Login negative cases functionality","",""
"","7973","Verify that complete checkout process works with generated user data","firefox-mobile","Wed Apr 15 07:16:09 UTC 2026","passed","Wed Apr 15 07:16:17 UTC 2026","Checkout functionality","tests/web/checkout.test.ts","",""
"","142","api authenticate","api-setup","Wed Apr 15 07:14:55 UTC 2026","passed","Wed Apr 15 07:14:55 UTC 2026","","main/api/setup/globalSetup.ts","",""
"","7864","Verify that user can add multiple products to cart and remove one","firefox-desktop","Wed Apr 15 07:16:09 UTC 2026","passed","Wed Apr 15 07:16:17 UTC 2026","Shopping cart functionality","tests/web/shopping.test.ts","",""
"","5953","Verify that error is shown when password is invalid","","Wed Apr 15 07:16:00 UTC 2026","passed","Wed Apr 15 07:16:05 UTC 2026","","Login negative cases functionality","",""
"","5854","Verify that error is shown when both credentials are invalid","","Wed Apr 15 07:16:05 UTC 2026","passed","Wed Apr 15 07:16:11 UTC 2026","","Login negative cases functionality","",""
"","4447","Verify that complete checkout process works with generated user data","webkit-tablet","Wed Apr 15 07:16:41 UTC 2026","passed","Wed Apr 15 07:16:45 UTC 2026","Checkout functionality","tests/web/checkout.test.ts","",""
"","233","Verify that booking can be retrieved successfully by ID","api","Wed Apr 15 07:14:56 UTC 2026","passed","Wed Apr 15 07:14:57 UTC 2026","Get Booking","tests/api/getBooking.test.ts","",""
"","695","authenticate","web-setup","Wed Apr 15 07:15:54 UTC 2026","passed","Wed Apr 15 07:15:55 UTC 2026","","main/web/setup/globalSetup.ts","",""
"","2732","Verify that products are sorted by price ascending","","Wed Apr 15 07:15:55 UTC 2026","passed","Wed Apr 15 07:15:58 UTC 2026","","Goods cases functionality","",""
"","3680","Verify that complete checkout process works with generated user data","chromium-mobile","Wed Apr 15 07:15:58 UTC 2026","passed","Wed Apr 15 07:16:02 UTC 2026","Checkout functionality","tests/web/checkout.test.ts","",""
"","6545","Verify that user can add multiple products to cart and remove one","firefox-tablet","Wed Apr 15 07:16:22 UTC 2026","passed","Wed Apr 15 07:16:29 UTC 2026","Shopping cart functionality","tests/web/shopping.test.ts","",""
"","7752","Verify that user can add and remove product from cart","","Wed Apr 15 07:15:31 UTC 2026","passed","Wed Apr 15 07:15:39 UTC 2026","","Cart functionality","",""
