"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","95","Verify that booking can be updated successfully with new data","api","Thu Apr 16 11:40:45 UTC 2026","passed","Thu Apr 16 11:40:45 UTC 2026","Update Booking","tests/api/updateBooking.test.ts","",""
"","21","Verify that 502 Bad Gateway response is handled correctly","api","Thu Apr 16 11:40:44 UTC 2026","passed","Thu Apr 16 11:40:44 UTC 2026","Booking Error Handling > 502 Bad Gateway","tests/api/errorsHandlingBooking.test.ts","",""
"","93","Verify that booking can be retrieved successfully by ID","api","Thu Apr 16 11:40:45 UTC 2026","passed","Thu Apr 16 11:40:45 UTC 2026","Get Booking","tests/api/getBooking.test.ts","",""
"","38","Verify that 429 Too Many Requests response is handled correctly","api","Thu Apr 16 11:40:44 UTC 2026","passed","Thu Apr 16 11:40:44 UTC 2026","Booking Error Handling > 429 Too Many Requests","tests/api/errorsHandlingBooking.test.ts","",""
"","32","Verify that 422 Unprocessable Entity response is handled correctly","api","Thu Apr 16 11:40:44 UTC 2026","passed","Thu Apr 16 11:40:44 UTC 2026","Booking Error Handling > 422 Unprocessable Entity","tests/api/errorsHandlingBooking.test.ts","",""
"","32","Verify that 503 Service Unavailable response is handled correctly","api","Thu Apr 16 11:40:44 UTC 2026","passed","Thu Apr 16 11:40:44 UTC 2026","Booking Error Handling > 503 Service Unavailable","tests/api/errorsHandlingBooking.test.ts","",""
"","74","Verify that 400 Bad Request response is handled correctly","api","Thu Apr 16 11:40:44 UTC 2026","passed","Thu Apr 16 11:40:44 UTC 2026","Booking Error Handling > 400 Bad Request","tests/api/errorsHandlingBooking.test.ts","",""
"","34","Verify that 504 Gateway Timeout response is handled correctly","api","Thu Apr 16 11:40:44 UTC 2026","passed","Thu Apr 16 11:40:44 UTC 2026","Booking Error Handling > 504 Gateway Timeout","tests/api/errorsHandlingBooking.test.ts","",""
"","74","Verify that 403 Forbidden response is handled correctly","api","Thu Apr 16 11:40:44 UTC 2026","passed","Thu Apr 16 11:40:44 UTC 2026","Booking Error Handling > 403 Forbidden","tests/api/errorsHandlingBooking.test.ts","",""
"","21","Verify that 404 Not Found response is handled correctly","api","Thu Apr 16 11:40:44 UTC 2026","passed","Thu Apr 16 11:40:44 UTC 2026","Booking Error Handling > 404 Not Found","tests/api/errorsHandlingBooking.test.ts","",""
"","77","Verify that 401 Unauthorized response is handled correctly","api","Thu Apr 16 11:40:44 UTC 2026","passed","Thu Apr 16 11:40:45 UTC 2026","Booking Error Handling > 401 Unauthorized","tests/api/errorsHandlingBooking.test.ts","",""
"","99","api authenticate","api-setup","Thu Apr 16 11:40:42 UTC 2026","passed","Thu Apr 16 11:40:43 UTC 2026","","main/api/setup/globalSetup.ts","",""
"","162","Verify that booking can be deleted successfully by ID","api","Thu Apr 16 11:40:45 UTC 2026","passed","Thu Apr 16 11:40:45 UTC 2026","Delete Booking","tests/api/deleteBooking.test.ts","",""
"","34","Verify that 500 Internal Server Error response is handled correctly","api","Thu Apr 16 11:40:44 UTC 2026","passed","Thu Apr 16 11:40:44 UTC 2026","Booking Error Handling > 500 Internal Server Error","tests/api/errorsHandlingBooking.test.ts","",""
"","218","Verify that booking can be created successfully with valid data","api","Thu Apr 16 11:40:44 UTC 2026","passed","Thu Apr 16 11:40:45 UTC 2026","Create Booking","tests/api/createBooking.test.ts","",""
