"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","292","Verify that pet can be deleted successfully by ID","api","Fri Apr 10 13:55:04 UTC 2026","passed","Fri Apr 10 13:55:05 UTC 2026","Delete Pet","tests/api/deletePet.test.ts","",""
"","238","Verify that pet can be created successfully with valid data","api","Fri Apr 10 13:55:04 UTC 2026","passed","Fri Apr 10 13:55:05 UTC 2026","Create Pet","tests/api/createPet.test.ts","",""
"","258","Verify that pet can be retrieved successfully by ID","api","Fri Apr 10 13:55:04 UTC 2026","passed","Fri Apr 10 13:55:05 UTC 2026","Get Pet","tests/api/getPet.test.ts","",""
"","292","Verify that pet can be updated successfully with new data","api","Fri Apr 10 13:55:04 UTC 2026","passed","Fri Apr 10 13:55:05 UTC 2026","Update Pet","tests/api/updatePet.test.ts","",""
