"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2471","Verify that user can successfully login and logout","chromium-mobile","Tue Apr 14 18:32:53 UTC 2026","passed","Tue Apr 14 18:32:55 UTC 2026","Login and logout functionality","tests/web/login.test.ts","",""
"","7291","Verify that complete checkout process works with generated user data","firefox-desktop","Tue Apr 14 18:32:59 UTC 2026","passed","Tue Apr 14 18:33:06 UTC 2026","Checkout functionality","tests/web/checkout.test.ts","",""
"","2477","Verify that user can successfully login and logout","chromium-tablet","Tue Apr 14 18:32:58 UTC 2026","passed","Tue Apr 14 18:33:01 UTC 2026","Login and logout functionality","tests/web/login.test.ts","",""
"","3312","Verify that user can add multiple products to cart and remove one","chromium-desktop","Tue Apr 14 18:32:53 UTC 2026","passed","Tue Apr 14 18:32:56 UTC 2026","Shopping cart functionality","tests/web/shopping.test.ts","",""
"","2122","Verify that user can add multiple products to cart and remove one","chromium-mobile","Tue Apr 14 18:32:55 UTC 2026","passed","Tue Apr 14 18:32:58 UTC 2026","Shopping cart functionality","tests/web/shopping.test.ts","",""
"","6596","Verify that user can successfully login and logout","firefox-mobile","Tue Apr 14 18:33:04 UTC 2026","passed","Tue Apr 14 18:33:10 UTC 2026","Login and logout functionality","tests/web/login.test.ts","",""
"","90268","Verify that products are sorted by name descending","","Tue Apr 14 18:37:11 UTC 2026","broken","Tue Apr 14 18:38:41 UTC 2026","","Goods cases functionality","",""
"","3314","Verify that complete checkout process works with generated user data","chromium-mobile","Tue Apr 14 18:32:53 UTC 2026","passed","Tue Apr 14 18:32:56 UTC 2026","Checkout functionality","tests/web/checkout.test.ts","",""
"","5980","Verify that complete checkout process works with generated user data","webkit-mobile","Tue Apr 14 18:33:28 UTC 2026","passed","Tue Apr 14 18:33:34 UTC 2026","Checkout functionality","tests/web/checkout.test.ts","",""
"","130431","Verify that products are sorted by name ascending","","Tue Apr 14 18:36:31 UTC 2026","broken","Tue Apr 14 18:38:41 UTC 2026","","Goods cases functionality","",""
"","7328","Verify that user can add multiple products to cart and remove one","firefox-desktop","Tue Apr 14 18:33:03 UTC 2026","passed","Tue Apr 14 18:33:11 UTC 2026","Shopping cart functionality","tests/web/shopping.test.ts","",""
"","6952","Verify that user can successfully login and logout","firefox-tablet","Tue Apr 14 18:33:16 UTC 2026","passed","Tue Apr 14 18:33:23 UTC 2026","Login and logout functionality","tests/web/login.test.ts","",""
"","5912","Verify that user can successfully login and logout","firefox-desktop","Tue Apr 14 18:33:00 UTC 2026","passed","Tue Apr 14 18:33:06 UTC 2026","Login and logout functionality","tests/web/login.test.ts","",""
"","3757","Verify that user can add multiple products to cart and remove one","webkit-mobile","Tue Apr 14 18:33:32 UTC 2026","passed","Tue Apr 14 18:33:36 UTC 2026","Shopping cart functionality","tests/web/shopping.test.ts","",""
"","5005","Verify that complete checkout process works with generated user data","webkit-tablet","Tue Apr 14 18:33:34 UTC 2026","passed","Tue Apr 14 18:33:39 UTC 2026","Checkout functionality","tests/web/checkout.test.ts","",""
"","3624","Verify that complete checkout process works with generated user data","chromium-desktop","Tue Apr 14 18:32:52 UTC 2026","passed","Tue Apr 14 18:32:56 UTC 2026","Checkout functionality","tests/web/checkout.test.ts","",""
"","6077","Verify that complete checkout process works with generated user data","firefox-tablet","Tue Apr 14 18:33:13 UTC 2026","passed","Tue Apr 14 18:33:19 UTC 2026","Checkout functionality","tests/web/checkout.test.ts","",""
"","3056","Verify that user can successfully login and logout","chromium-desktop","Tue Apr 14 18:32:53 UTC 2026","passed","Tue Apr 14 18:32:56 UTC 2026","Login and logout functionality","tests/web/login.test.ts","",""
"","3530","Verify that user can add multiple products to cart and remove one","webkit-tablet","Tue Apr 14 18:33:37 UTC 2026","passed","Tue Apr 14 18:33:40 UTC 2026","Shopping cart functionality","tests/web/shopping.test.ts","",""
"","6145","Verify that user can add multiple products to cart and remove one","firefox-mobile","Tue Apr 14 18:33:12 UTC 2026","passed","Tue Apr 14 18:33:18 UTC 2026","Shopping cart functionality","tests/web/shopping.test.ts","",""
"","462","Verify that booking can be updated successfully with new data","api","Tue Apr 14 18:31:59 UTC 2026","passed","Tue Apr 14 18:31:59 UTC 2026","Update Booking","tests/api/updateBooking.test.ts","",""
"","3003","Verify that user can add multiple products to cart and remove one","chromium-tablet","Tue Apr 14 18:32:59 UTC 2026","passed","Tue Apr 14 18:33:02 UTC 2026","Shopping cart functionality","tests/web/shopping.test.ts","",""
"","527","Verify that booking can be deleted successfully by ID","api","Tue Apr 14 18:31:59 UTC 2026","passed","Tue Apr 14 18:31:59 UTC 2026","Delete Booking","tests/api/deleteBooking.test.ts","",""
