"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","201","Verify that booking can be retrieved successfully by ID","api","Wed Apr 15 17:51:04 UTC 2026","passed","Wed Apr 15 17:51:04 UTC 2026","Get Booking","tests/api/getBooking.test.ts","",""
"","204","Verify that booking can be updated successfully with new data","api","Wed Apr 15 17:51:04 UTC 2026","passed","Wed Apr 15 17:51:04 UTC 2026","Update Booking","tests/api/updateBooking.test.ts","",""
"","240","Verify that booking can be deleted successfully by ID","api","Wed Apr 15 17:51:04 UTC 2026","passed","Wed Apr 15 17:51:04 UTC 2026","Delete Booking","tests/api/deleteBooking.test.ts","",""
"","175","api authenticate","api-setup","Wed Apr 15 17:51:02 UTC 2026","passed","Wed Apr 15 17:51:02 UTC 2026","","main/api/setup/globalSetup.ts","",""
"","190","Verify that booking can be created successfully with valid data","api","Wed Apr 15 17:51:04 UTC 2026","passed","Wed Apr 15 17:51:04 UTC 2026","Create Booking","tests/api/createBooking.test.ts","",""
