"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5125","Verify that complete checkout process works with generated user data","firefox-desktop","Fri Apr 10 13:37:24 UTC 2026","passed","Fri Apr 10 13:37:30 UTC 2026","Checkout functionality","tests/web/checkout.test.ts","",""
"","2935","Verify that user can add multiple products to cart and remove one","chromium-mobile","Fri Apr 10 13:37:24 UTC 2026","passed","Fri Apr 10 13:37:26 UTC 2026","Shopping cart functionality","tests/web/shopping.test.ts","",""
"","6241","Verify that user can successfully login and logout","firefox-desktop","Fri Apr 10 13:37:29 UTC 2026","passed","Fri Apr 10 13:37:36 UTC 2026","Login and logout functionality","tests/web/login.test.ts","",""
"","5499","Verify that user can add multiple products to cart and remove one","firefox-mobile","Fri Apr 10 13:37:37 UTC 2026","passed","Fri Apr 10 13:37:43 UTC 2026","Shopping cart functionality","tests/web/shopping.test.ts","",""
"","7093","Verify that complete checkout process works with generated user data","firefox-tablet","Fri Apr 10 13:37:40 UTC 2026","passed","Fri Apr 10 13:37:47 UTC 2026","Checkout functionality","tests/web/checkout.test.ts","",""
"","2877","Verify that products are sorted by name ascending","","Fri Apr 10 13:36:57 UTC 2026","passed","Fri Apr 10 13:37:00 UTC 2026","","Goods cases functionality","",""
"","578","Verify that pet can be retrieved successfully by ID","api","Fri Apr 10 13:36:32 UTC 2026","passed","Fri Apr 10 13:36:33 UTC 2026","Get Pet","tests/api/getPet.test.ts","",""
"","6565","Verify that user can successfully login and logout","firefox-mobile","Fri Apr 10 13:37:30 UTC 2026","passed","Fri Apr 10 13:37:37 UTC 2026","Login and logout functionality","tests/web/login.test.ts","",""
"","3033","Verify that user can add multiple products to cart and remove one","chromium-tablet","Fri Apr 10 13:37:24 UTC 2026","passed","Fri Apr 10 13:37:27 UTC 2026","Shopping cart functionality","tests/web/shopping.test.ts","",""
"","3903","Verify that user can successfully login and logout","webkit-mobile","Fri Apr 10 13:37:54 UTC 2026","passed","Fri Apr 10 13:37:58 UTC 2026","Login and logout functionality","tests/web/login.test.ts","",""
"","3210","Verify that complete checkout process works with generated user data","chromium-mobile","Fri Apr 10 13:37:18 UTC 2026","passed","Fri Apr 10 13:37:21 UTC 2026","Checkout functionality","tests/web/checkout.test.ts","",""
"","8967","Verify that complete checkout process works with generated user data","webkit-desktop","Fri Apr 10 13:37:45 UTC 2026","passed","Fri Apr 10 13:37:54 UTC 2026","Checkout functionality","tests/web/checkout.test.ts","",""
"","1945","Verify that products are sorted by price ascending","","Fri Apr 10 13:37:02 UTC 2026","passed","Fri Apr 10 13:37:04 UTC 2026","","Goods cases functionality","",""
"","484","Verify that pet can be created successfully with valid data","api","Fri Apr 10 13:36:32 UTC 2026","passed","Fri Apr 10 13:36:33 UTC 2026","Create Pet","tests/api/createPet.test.ts","",""
"","4671","Verify that complete checkout process works with generated user data","webkit-mobile","Fri Apr 10 13:37:54 UTC 2026","passed","Fri Apr 10 13:37:59 UTC 2026","Checkout functionality","tests/web/checkout.test.ts","",""
"","7990","Verify that user can add multiple products to cart and remove one","webkit-desktop","Fri Apr 10 13:37:55 UTC 2026","passed","Fri Apr 10 13:38:03 UTC 2026","Shopping cart functionality","tests/web/shopping.test.ts","",""
"","3471","Verify that user can add multiple products to cart and remove one","chromium-desktop","Fri Apr 10 13:37:18 UTC 2026","passed","Fri Apr 10 13:37:21 UTC 2026","Shopping cart functionality","tests/web/shopping.test.ts","",""
"","3169","Verify that user can successfully login and logout","chromium-desktop","Fri Apr 10 13:37:18 UTC 2026","passed","Fri Apr 10 13:37:21 UTC 2026","Login and logout functionality","tests/web/login.test.ts","",""
"","5245","Verify that error is shown when password is empty","","Fri Apr 10 13:37:06 UTC 2026","passed","Fri Apr 10 13:37:11 UTC 2026","","Login negative cases functionality","",""
"","1800","Verify that products are sorted by price descending","","Fri Apr 10 13:37:04 UTC 2026","passed","Fri Apr 10 13:37:06 UTC 2026","","Goods cases functionality","",""
"","2648","Verify that user can successfully login and logout","chromium-tablet","Fri Apr 10 13:37:24 UTC 2026","passed","Fri Apr 10 13:37:27 UTC 2026","Login and logout functionality","tests/web/login.test.ts","",""
"","3868","Verify that user can successfully login and logout","webkit-tablet","Fri Apr 10 13:38:01 UTC 2026","passed","Fri Apr 10 13:38:05 UTC 2026","Login and logout functionality","tests/web/login.test.ts","",""
"","6691","Verify that user can successfully login and logout","firefox-tablet","Fri Apr 10 13:37:41 UTC 2026","passed","Fri Apr 10 13:37:48 UTC 2026","Login and logout functionality","tests/web/login.test.ts","",""
"","3511","Verify that complete checkout process works with generated user data","chromium-tablet","Fri Apr 10 13:37:24 UTC 2026","passed","Fri Apr 10 13:37:28 UTC 2026","Checkout functionality","tests/web/checkout.test.ts","",""
"","7414","Verify that error is shown when username is empty","","Fri Apr 10 13:36:58 UTC 2026","passed","Fri Apr 10 13:37:06 UTC 2026","","Login negative cases functionality","",""
"","5093","Verify that error is shown when both are empty","","Fri Apr 10 13:37:11 UTC 2026","passed","Fri Apr 10 13:37:16 UTC 2026","","Login negative cases functionality","",""
"","10194","Verify that user can login with valid credentials","","Fri Apr 10 13:36:56 UTC 2026","passed","Fri Apr 10 13:37:06 UTC 2026","","Login functionality","",""
"","7524","Verify that complete checkout process works with generated user data","firefox-mobile","Fri Apr 10 13:37:30 UTC 2026","passed","Fri Apr 10 13:37:37 UTC 2026","Checkout functionality","tests/web/checkout.test.ts","",""
"","5110","Verify that user can successfully login and logout","webkit-desktop","Fri Apr 10 13:37:49 UTC 2026","passed","Fri Apr 10 13:37:54 UTC 2026","Login and logout functionality","tests/web/login.test.ts","",""
"","5001","Verify that error is shown when both credentials are invalid","","Fri Apr 10 13:37:26 UTC 2026","passed","Fri Apr 10 13:37:31 UTC 2026","","Login negative cases functionality","",""
"","4728","Verify that user can add multiple products to cart and remove one","webkit-mobile","Fri Apr 10 13:37:58 UTC 2026","passed","Fri Apr 10 13:38:03 UTC 2026","Shopping cart functionality","tests/web/shopping.test.ts","",""
"","5615","Verify that complete checkout process works with generated user data","webkit-tablet","Fri Apr 10 13:37:59 UTC 2026","passed","Fri Apr 10 13:38:04 UTC 2026","Checkout functionality","tests/web/checkout.test.ts","",""
"","5704","Verify that user can add and remove product from cart","","Fri Apr 10 13:37:03 UTC 2026","passed","Fri Apr 10 13:37:09 UTC 2026","","Cart functionality","",""
"","3785","Verify that complete checkout process works with generated user data","chromium-desktop","Fri Apr 10 13:37:18 UTC 2026","passed","Fri Apr 10 13:37:21 UTC 2026","Checkout functionality","tests/web/checkout.test.ts","",""
"","7304","Verify that user can add multiple products to cart and remove one","firefox-desktop","Fri Apr 10 13:37:30 UTC 2026","passed","Fri Apr 10 13:37:37 UTC 2026","Shopping cart functionality","tests/web/shopping.test.ts","",""
"","5190","Verify that error is shown when username is invalid","","Fri Apr 10 13:37:16 UTC 2026","passed","Fri Apr 10 13:37:21 UTC 2026","","Login negative cases functionality","",""
"","3854","Verify that user can add multiple products to cart and remove one","webkit-tablet","Fri Apr 10 13:38:02 UTC 2026","passed","Fri Apr 10 13:38:06 UTC 2026","Shopping cart functionality","tests/web/shopping.test.ts","",""
"","2152","Verify that products are sorted by name descending","","Fri Apr 10 13:37:00 UTC 2026","passed","Fri Apr 10 13:37:02 UTC 2026","","Goods cases functionality","",""
"","603","Verify that pet can be deleted successfully by ID","api","Fri Apr 10 13:36:33 UTC 2026","passed","Fri Apr 10 13:36:33 UTC 2026","Delete Pet","tests/api/deletePet.test.ts","",""
"","574","Verify that pet can be updated successfully with new data","api","Fri Apr 10 13:36:32 UTC 2026","passed","Fri Apr 10 13:36:33 UTC 2026","Update Pet","tests/api/updatePet.test.ts","",""
"","6346","Verify that user can add multiple products to cart and remove one","firefox-tablet","Fri Apr 10 13:37:42 UTC 2026","passed","Fri Apr 10 13:37:49 UTC 2026","Shopping cart functionality","tests/web/shopping.test.ts","",""
"","3342","Verify that user can successfully login and logout","chromium-mobile","Fri Apr 10 13:37:18 UTC 2026","passed","Fri Apr 10 13:37:21 UTC 2026","Login and logout functionality","tests/web/login.test.ts","",""
"","4616","Verify that error is shown when password is invalid","","Fri Apr 10 13:37:21 UTC 2026","passed","Fri Apr 10 13:37:26 UTC 2026","","Login negative cases functionality","",""
