"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2886","Verify that user can successfully login and logout","chromium-desktop","Fri Apr 10 14:11:07 UTC 2026","passed","Fri Apr 10 14:11:10 UTC 2026","Login and logout functionality","tests/web/login.test.ts","",""
"","5704","Verify that complete checkout process works with generated user data","firefox-desktop","Fri Apr 10 14:11:13 UTC 2026","passed","Fri Apr 10 14:11:19 UTC 2026","Checkout functionality","tests/web/checkout.test.ts","",""
"","3704","Verify that complete checkout process works with generated user data","chromium-mobile","Fri Apr 10 14:11:07 UTC 2026","passed","Fri Apr 10 14:11:10 UTC 2026","Checkout functionality","tests/web/checkout.test.ts","",""
"","6413","Verify that user can successfully login and logout","webkit-desktop","Fri Apr 10 14:11:38 UTC 2026","passed","Fri Apr 10 14:11:44 UTC 2026","Login and logout functionality","tests/web/login.test.ts","",""
"","4188","Verify that user can successfully login and logout","webkit-mobile","Fri Apr 10 14:11:41 UTC 2026","passed","Fri Apr 10 14:11:46 UTC 2026","Login and logout functionality","tests/web/login.test.ts","",""
"","2762","Verify that products are sorted by price ascending","","Fri Apr 10 14:10:59 UTC 2026","passed","Fri Apr 10 14:11:02 UTC 2026","","Goods cases functionality","",""
"","11587","Verify that complete checkout process works with generated user data","webkit-desktop","Fri Apr 10 14:11:32 UTC 2026","passed","Fri Apr 10 14:11:44 UTC 2026","Checkout functionality","tests/web/checkout.test.ts","",""
"","4665","Verify that error is shown when both credentials are invalid","","Fri Apr 10 14:11:24 UTC 2026","passed","Fri Apr 10 14:11:29 UTC 2026","","Login negative cases functionality","",""
"","5118","Verify that error is shown when both are empty","","Fri Apr 10 14:11:09 UTC 2026","passed","Fri Apr 10 14:11:14 UTC 2026","","Login negative cases functionality","",""
"","366","Verify that pet can be deleted successfully by ID","api","Fri Apr 10 14:10:39 UTC 2026","passed","Fri Apr 10 14:10:39 UTC 2026","Delete Pet","tests/api/deletePet.test.ts","",""
"","5392","Verify that error is shown when password is empty","","Fri Apr 10 14:11:04 UTC 2026","passed","Fri Apr 10 14:11:09 UTC 2026","","Login negative cases functionality","",""
"","5580","Verify that complete checkout process works with generated user data","webkit-mobile","Fri Apr 10 14:11:41 UTC 2026","passed","Fri Apr 10 14:11:46 UTC 2026","Checkout functionality","tests/web/checkout.test.ts","",""
"","3939","Verify that complete checkout process works with generated user data","chromium-desktop","Fri Apr 10 14:11:07 UTC 2026","passed","Fri Apr 10 14:11:11 UTC 2026","Checkout functionality","tests/web/checkout.test.ts","",""
"","6033","Verify that user can successfully login and logout","firefox-desktop","Fri Apr 10 14:11:17 UTC 2026","passed","Fri Apr 10 14:11:23 UTC 2026","Login and logout functionality","tests/web/login.test.ts","",""
"","7151","Verify that user can successfully login and logout","firefox-mobile","Fri Apr 10 14:11:18 UTC 2026","passed","Fri Apr 10 14:11:25 UTC 2026","Login and logout functionality","tests/web/login.test.ts","",""
"","6532","Verify that error is shown when username is empty","","Fri Apr 10 14:10:57 UTC 2026","passed","Fri Apr 10 14:11:04 UTC 2026","","Login negative cases functionality","",""
"","4307","Verify that user can successfully login and logout","webkit-tablet","Fri Apr 10 14:11:48 UTC 2026","passed","Fri Apr 10 14:11:52 UTC 2026","Login and logout functionality","tests/web/login.test.ts","",""
"","6956","Verify that complete checkout process works with generated user data","firefox-tablet","Fri Apr 10 14:11:28 UTC 2026","passed","Fri Apr 10 14:11:35 UTC 2026","Checkout functionality","tests/web/checkout.test.ts","",""
"","6083","Verify that user can add and remove product from cart","","Fri Apr 10 14:10:55 UTC 2026","passed","Fri Apr 10 14:11:01 UTC 2026","","Cart functionality","",""
"","6516","Verify that complete checkout process works with generated user data","firefox-mobile","Fri Apr 10 14:11:18 UTC 2026","passed","Fri Apr 10 14:11:24 UTC 2026","Checkout functionality","tests/web/checkout.test.ts","",""
"","5096","Verify that error is shown when username is invalid","","Fri Apr 10 14:11:14 UTC 2026","passed","Fri Apr 10 14:11:19 UTC 2026","","Login negative cases functionality","",""
"","3127","Verify that user can successfully login and logout","chromium-mobile","Fri Apr 10 14:11:06 UTC 2026","passed","Fri Apr 10 14:11:10 UTC 2026","Login and logout functionality","tests/web/login.test.ts","",""
"","3486","Verify that complete checkout process works with generated user data","chromium-tablet","Fri Apr 10 14:11:12 UTC 2026","passed","Fri Apr 10 14:11:15 UTC 2026","Checkout functionality","tests/web/checkout.test.ts","",""
"","4629","Verify that error is shown when password is invalid","","Fri Apr 10 14:11:19 UTC 2026","passed","Fri Apr 10 14:11:24 UTC 2026","","Login negative cases functionality","",""
"","2179","Verify that products are sorted by name descending","","Fri Apr 10 14:10:57 UTC 2026","passed","Fri Apr 10 14:10:59 UTC 2026","","Goods cases functionality","",""
"","4048","Verify that user can add multiple products to cart and remove one","webkit-tablet","Fri Apr 10 14:11:49 UTC 2026","passed","Fri Apr 10 14:11:53 UTC 2026","Shopping cart functionality","tests/web/shopping.test.ts","",""
"","5315","Verify that complete checkout process works with generated user data","webkit-tablet","Fri Apr 10 14:11:47 UTC 2026","passed","Fri Apr 10 14:11:53 UTC 2026","Checkout functionality","tests/web/checkout.test.ts","",""
"","9962","Verify that user can login with valid credentials","","Fri Apr 10 14:10:56 UTC 2026","passed","Fri Apr 10 14:11:05 UTC 2026","","Login functionality","",""
"","2584","Verify that products are sorted by name ascending","","Fri Apr 10 14:10:55 UTC 2026","passed","Fri Apr 10 14:10:57 UTC 2026","","Goods cases functionality","",""
"","305","Verify that pet can be created successfully with valid data","api","Fri Apr 10 14:10:39 UTC 2026","passed","Fri Apr 10 14:10:39 UTC 2026","Create Pet","tests/api/createPet.test.ts","",""
"","3882","Verify that user can add multiple products to cart and remove one","webkit-mobile","Fri Apr 10 14:11:47 UTC 2026","passed","Fri Apr 10 14:11:51 UTC 2026","Shopping cart functionality","tests/web/shopping.test.ts","",""
"","365","Verify that pet can be retrieved successfully by ID","api","Fri Apr 10 14:10:39 UTC 2026","passed","Fri Apr 10 14:10:39 UTC 2026","Get Pet","tests/api/getPet.test.ts","",""
"","1867","Verify that products are sorted by price descending","","Fri Apr 10 14:11:02 UTC 2026","passed","Fri Apr 10 14:11:04 UTC 2026","","Goods cases functionality","",""
