"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","239","Verify that booking can be updated successfully with new data","api","Wed Apr 15 07:12:38 UTC 2026","passed","Wed Apr 15 07:12:38 UTC 2026","Update Booking","tests/api/updateBooking.test.ts","",""
"","145","api authenticate","api-setup","Wed Apr 15 07:12:36 UTC 2026","passed","Wed Apr 15 07:12:37 UTC 2026","","main/api/setup/globalSetup.ts","",""
"","218","Verify that booking can be retrieved successfully by ID","api","Wed Apr 15 07:12:38 UTC 2026","passed","Wed Apr 15 07:12:38 UTC 2026","Get Booking","tests/api/getBooking.test.ts","",""
"","220","Verify that booking can be deleted successfully by ID","api","Wed Apr 15 07:12:38 UTC 2026","passed","Wed Apr 15 07:12:38 UTC 2026","Delete Booking","tests/api/deleteBooking.test.ts","",""
"","198","Verify that booking can be created successfully with valid data","api","Wed Apr 15 07:12:38 UTC 2026","passed","Wed Apr 15 07:12:38 UTC 2026","Create Booking","tests/api/createBooking.test.ts","",""
