"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","17413","Verify that error is shown when both credentials are invalid","","Tue Apr 14 18:20:54 UTC 2026","passed","Tue Apr 14 18:21:11 UTC 2026","","Login negative cases functionality","",""
"","16901","Verify that error is shown when username is empty","","Tue Apr 14 18:19:28 UTC 2026","passed","Tue Apr 14 18:19:44 UTC 2026","","Login negative cases functionality","",""
"","12851","Verify that complete checkout process works with generated user data","webkit-desktop","Tue Apr 14 18:20:09 UTC 2026","passed","Tue Apr 14 18:20:22 UTC 2026","Checkout functionality","tests/web/checkout.test.ts","",""
"","7244","Verify that user can successfully login and logout","firefox-desktop","Tue Apr 14 18:19:54 UTC 2026","passed","Tue Apr 14 18:20:02 UTC 2026","Login and logout functionality","tests/web/login.test.ts","",""
"","8519","Verify that products are sorted by name ascending","","Tue Apr 14 18:19:22 UTC 2026","passed","Tue Apr 14 18:19:30 UTC 2026","","Goods cases functionality","",""
"","6219","Verify that user can successfully login and logout","firefox-tablet","Tue Apr 14 18:20:06 UTC 2026","passed","Tue Apr 14 18:20:13 UTC 2026","Login and logout functionality","tests/web/login.test.ts","",""
"","3076","Verify that user can successfully login and logout","chromium-mobile","Tue Apr 14 18:19:43 UTC 2026","passed","Tue Apr 14 18:19:46 UTC 2026","Login and logout functionality","tests/web/login.test.ts","",""
"","5240","Verify that complete checkout process works with generated user data","webkit-tablet","Tue Apr 14 18:20:28 UTC 2026","passed","Tue Apr 14 18:20:33 UTC 2026","Checkout functionality","tests/web/checkout.test.ts","",""
"","7837","Verify that products are sorted by price descending","","Tue Apr 14 18:19:46 UTC 2026","passed","Tue Apr 14 18:19:54 UTC 2026","","Goods cases functionality","",""
"","17733","Verify that error is shown when password is invalid","","Tue Apr 14 18:20:36 UTC 2026","passed","Tue Apr 14 18:20:54 UTC 2026","","Login negative cases functionality","",""
"","3406","Verify that user can add multiple products to cart and remove one","chromium-tablet","Tue Apr 14 18:19:49 UTC 2026","passed","Tue Apr 14 18:19:52 UTC 2026","Shopping cart functionality","tests/web/shopping.test.ts","",""
"","6801","Verify that user can add multiple products to cart and remove one","firefox-mobile","Tue Apr 14 18:20:03 UTC 2026","passed","Tue Apr 14 18:20:10 UTC 2026","Shopping cart functionality","tests/web/shopping.test.ts","",""
"","3053","Verify that user can successfully login and logout","chromium-desktop","Tue Apr 14 18:19:43 UTC 2026","passed","Tue Apr 14 18:19:46 UTC 2026","Login and logout functionality","tests/web/login.test.ts","",""
"","7843","Verify that products are sorted by name descending","","Tue Apr 14 18:19:30 UTC 2026","passed","Tue Apr 14 18:19:38 UTC 2026","","Goods cases functionality","",""
"","7999","Verify that user can add multiple products to cart and remove one","firefox-tablet","Tue Apr 14 18:20:09 UTC 2026","passed","Tue Apr 14 18:20:17 UTC 2026","Shopping cart functionality","tests/web/shopping.test.ts","",""
"","4346","Verify that user can successfully login and logout","webkit-mobile","Tue Apr 14 18:20:23 UTC 2026","passed","Tue Apr 14 18:20:27 UTC 2026","Login and logout functionality","tests/web/login.test.ts","",""
"","8348","Verify that complete checkout process works with generated user data","firefox-mobile","Tue Apr 14 18:19:54 UTC 2026","passed","Tue Apr 14 18:20:03 UTC 2026","Checkout functionality","tests/web/checkout.test.ts","",""
"","7004","Verify that complete checkout process works with generated user data","firefox-desktop","Tue Apr 14 18:19:49 UTC 2026","passed","Tue Apr 14 18:19:56 UTC 2026","Checkout functionality","tests/web/checkout.test.ts","",""
"","8643","Verify that complete checkout process works with generated user data","firefox-tablet","Tue Apr 14 18:20:06 UTC 2026","passed","Tue Apr 14 18:20:15 UTC 2026","Checkout functionality","tests/web/checkout.test.ts","",""
"","3971","Verify that complete checkout process works with generated user data","chromium-desktop","Tue Apr 14 18:19:43 UTC 2026","passed","Tue Apr 14 18:19:46 UTC 2026","Checkout functionality","tests/web/checkout.test.ts","",""
"","3471","Verify that user can add multiple products to cart and remove one","chromium-desktop","Tue Apr 14 18:19:42 UTC 2026","passed","Tue Apr 14 18:19:46 UTC 2026","Shopping cart functionality","tests/web/shopping.test.ts","",""
"","261","Verify that booking can be deleted successfully by ID","api","Tue Apr 14 18:18:43 UTC 2026","passed","Tue Apr 14 18:18:43 UTC 2026","Delete Booking","tests/api/deleteBooking.test.ts","",""
"","22924","Verify that user can login with valid credentials","","Tue Apr 14 18:19:21 UTC 2026","passed","Tue Apr 14 18:19:44 UTC 2026","","Login functionality","",""
"","3921","Verify that user can successfully login and logout","webkit-tablet","Tue Apr 14 18:20:29 UTC 2026","passed","Tue Apr 14 18:20:33 UTC 2026","Login and logout functionality","tests/web/login.test.ts","",""
"","16986","Verify that error is shown when both are empty","","Tue Apr 14 18:20:03 UTC 2026","passed","Tue Apr 14 18:20:20 UTC 2026","","Login negative cases functionality","",""
"","6795","Verify that user can successfully login and logout","firefox-mobile","Tue Apr 14 18:19:55 UTC 2026","passed","Tue Apr 14 18:20:01 UTC 2026","Login and logout functionality","tests/web/login.test.ts","",""
"","7506","Verify that user can add multiple products to cart and remove one","webkit-desktop","Tue Apr 14 18:20:19 UTC 2026","passed","Tue Apr 14 18:20:27 UTC 2026","Shopping cart functionality","tests/web/shopping.test.ts","",""
"","3229","Verify that user can add multiple products to cart and remove one","chromium-mobile","Tue Apr 14 18:19:48 UTC 2026","passed","Tue Apr 14 18:19:52 UTC 2026","Shopping cart functionality","tests/web/shopping.test.ts","",""
"","6179","Verify that user can successfully login and logout","webkit-desktop","Tue Apr 14 18:20:16 UTC 2026","passed","Tue Apr 14 18:20:22 UTC 2026","Login and logout functionality","tests/web/login.test.ts","",""
"","3986","Verify that user can add multiple products to cart and remove one","webkit-tablet","Tue Apr 14 18:20:29 UTC 2026","passed","Tue Apr 14 18:20:33 UTC 2026","Shopping cart functionality","tests/web/shopping.test.ts","",""
"","18054","Verify that error is shown when password is empty","","Tue Apr 14 18:19:44 UTC 2026","passed","Tue Apr 14 18:20:03 UTC 2026","","Login negative cases functionality","",""
"","2983","Verify that user can successfully login and logout","chromium-tablet","Tue Apr 14 18:19:49 UTC 2026","passed","Tue Apr 14 18:19:52 UTC 2026","Login and logout functionality","tests/web/login.test.ts","",""
"","14402","Verify that user can add and remove product from cart","","Tue Apr 14 18:19:19 UTC 2026","passed","Tue Apr 14 18:19:34 UTC 2026","","Cart functionality","",""
"","6916","Verify that user can add multiple products to cart and remove one","firefox-desktop","Tue Apr 14 18:19:54 UTC 2026","passed","Tue Apr 14 18:20:01 UTC 2026","Shopping cart functionality","tests/web/shopping.test.ts","",""
"","4152","Verify that user can add multiple products to cart and remove one","webkit-mobile","Tue Apr 14 18:20:25 UTC 2026","passed","Tue Apr 14 18:20:29 UTC 2026","Shopping cart functionality","tests/web/shopping.test.ts","",""
"","3842","Verify that complete checkout process works with generated user data","chromium-tablet","Tue Apr 14 18:19:48 UTC 2026","passed","Tue Apr 14 18:19:52 UTC 2026","Checkout functionality","tests/web/checkout.test.ts","",""
"","16572","Verify that error is shown when username is invalid","","Tue Apr 14 18:20:20 UTC 2026","passed","Tue Apr 14 18:20:36 UTC 2026","","Login negative cases functionality","",""
"","3697","Verify that complete checkout process works with generated user data","chromium-mobile","Tue Apr 14 18:19:43 UTC 2026","passed","Tue Apr 14 18:19:47 UTC 2026","Checkout functionality","tests/web/checkout.test.ts","",""
"","256","Verify that booking can be updated successfully with new data","api","Tue Apr 14 18:18:43 UTC 2026","passed","Tue Apr 14 18:18:43 UTC 2026","Update Booking","tests/api/updateBooking.test.ts","",""
