"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7372","Verify that user can add multiple products to cart and remove one","webkit-desktop","Mon Apr 13 08:19:22 UTC 2026","passed","Mon Apr 13 08:19:29 UTC 2026","Shopping cart functionality","tests/web/shopping.test.ts","",""
"","2909","Verify that user can successfully login and logout","chromium-mobile","Mon Apr 13 08:18:50 UTC 2026","passed","Mon Apr 13 08:18:53 UTC 2026","Login and logout functionality","tests/web/login.test.ts","",""
"","5556","Verify that user can add multiple products to cart and remove one","firefox-mobile","Mon Apr 13 08:19:10 UTC 2026","passed","Mon Apr 13 08:19:16 UTC 2026","Shopping cart functionality","tests/web/shopping.test.ts","",""
"","4084","Verify that user can add multiple products to cart and remove one","webkit-mobile","Mon Apr 13 08:19:31 UTC 2026","passed","Mon Apr 13 08:19:35 UTC 2026","Shopping cart functionality","tests/web/shopping.test.ts","",""
"","4196","Verify that user can successfully login and logout","webkit-tablet","Mon Apr 13 08:19:32 UTC 2026","passed","Mon Apr 13 08:19:37 UTC 2026","Login and logout functionality","tests/web/login.test.ts","",""
"","4087","Verify that complete checkout process works with generated user data","chromium-desktop","Mon Apr 13 08:18:49 UTC 2026","passed","Mon Apr 13 08:18:54 UTC 2026","Checkout functionality","tests/web/checkout.test.ts","",""
"","5922","Verify that complete checkout process works with generated user data","webkit-mobile","Mon Apr 13 08:19:24 UTC 2026","passed","Mon Apr 13 08:19:30 UTC 2026","Checkout functionality","tests/web/checkout.test.ts","",""
"","5347","Verify that user can successfully login and logout","firefox-desktop","Mon Apr 13 08:18:59 UTC 2026","passed","Mon Apr 13 08:19:04 UTC 2026","Login and logout functionality","tests/web/login.test.ts","",""
"","3248","Verify that user can successfully login and logout","webkit-mobile","Mon Apr 13 08:19:28 UTC 2026","passed","Mon Apr 13 08:19:31 UTC 2026","Login and logout functionality","tests/web/login.test.ts","",""
"","4530","Verify that user can add multiple products to cart and remove one","webkit-tablet","Mon Apr 13 08:19:33 UTC 2026","passed","Mon Apr 13 08:19:37 UTC 2026","Shopping cart functionality","tests/web/shopping.test.ts","",""
"","6550","Verify that user can add multiple products to cart and remove one","firefox-desktop","Mon Apr 13 08:19:02 UTC 2026","passed","Mon Apr 13 08:19:08 UTC 2026","Shopping cart functionality","tests/web/shopping.test.ts","",""
"","7685","Verify that user can successfully login and logout","webkit-desktop","Mon Apr 13 08:19:20 UTC 2026","passed","Mon Apr 13 08:19:28 UTC 2026","Login and logout functionality","tests/web/login.test.ts","",""
"","1979","Verify that user can add multiple products to cart and remove one","chromium-mobile","Mon Apr 13 08:18:54 UTC 2026","passed","Mon Apr 13 08:18:56 UTC 2026","Shopping cart functionality","tests/web/shopping.test.ts","",""
"","6009","Verify that user can successfully login and logout","firefox-tablet","Mon Apr 13 08:19:13 UTC 2026","passed","Mon Apr 13 08:19:19 UTC 2026","Login and logout functionality","tests/web/login.test.ts","",""
"","2978","Verify that user can successfully login and logout","chromium-desktop","Mon Apr 13 08:18:50 UTC 2026","passed","Mon Apr 13 08:18:53 UTC 2026","Login and logout functionality","tests/web/login.test.ts","",""
"","2216","Verify that user can successfully login and logout","chromium-tablet","Mon Apr 13 08:18:57 UTC 2026","passed","Mon Apr 13 08:18:59 UTC 2026","Login and logout functionality","tests/web/login.test.ts","",""
"","13167","Verify that complete checkout process works with generated user data","webkit-desktop","Mon Apr 13 08:19:16 UTC 2026","passed","Mon Apr 13 08:19:29 UTC 2026","Checkout functionality","tests/web/checkout.test.ts","",""
"","7021","Verify that complete checkout process works with generated user data","firefox-desktop","Mon Apr 13 08:18:57 UTC 2026","passed","Mon Apr 13 08:19:04 UTC 2026","Checkout functionality","tests/web/checkout.test.ts","",""
"","3202","Verify that user can add multiple products to cart and remove one","chromium-tablet","Mon Apr 13 08:18:57 UTC 2026","passed","Mon Apr 13 08:19:01 UTC 2026","Shopping cart functionality","tests/web/shopping.test.ts","",""
"","6068","Verify that user can successfully login and logout","firefox-mobile","Mon Apr 13 08:19:04 UTC 2026","passed","Mon Apr 13 08:19:10 UTC 2026","Login and logout functionality","tests/web/login.test.ts","",""
"","3681","Verify that user can add multiple products to cart and remove one","chromium-desktop","Mon Apr 13 08:18:49 UTC 2026","passed","Mon Apr 13 08:18:53 UTC 2026","Shopping cart functionality","tests/web/shopping.test.ts","",""
"","5706","Verify that user can add multiple products to cart and remove one","firefox-tablet","Mon Apr 13 08:19:15 UTC 2026","passed","Mon Apr 13 08:19:21 UTC 2026","Shopping cart functionality","tests/web/shopping.test.ts","",""
"","6663","Verify that complete checkout process works with generated user data","firefox-tablet","Mon Apr 13 08:19:11 UTC 2026","passed","Mon Apr 13 08:19:17 UTC 2026","Checkout functionality","tests/web/checkout.test.ts","",""
"","5036","Verify that complete checkout process works with generated user data","webkit-tablet","Mon Apr 13 08:19:32 UTC 2026","passed","Mon Apr 13 08:19:37 UTC 2026","Checkout functionality","tests/web/checkout.test.ts","",""
"","3772","Verify that complete checkout process works with generated user data","chromium-mobile","Mon Apr 13 08:18:49 UTC 2026","passed","Mon Apr 13 08:18:53 UTC 2026","Checkout functionality","tests/web/checkout.test.ts","",""
"","3428","Verify that complete checkout process works with generated user data","chromium-tablet","Mon Apr 13 08:18:57 UTC 2026","passed","Mon Apr 13 08:19:00 UTC 2026","Checkout functionality","tests/web/checkout.test.ts","",""
"","6757","Verify that complete checkout process works with generated user data","firefox-mobile","Mon Apr 13 08:19:03 UTC 2026","passed","Mon Apr 13 08:19:10 UTC 2026","Checkout functionality","tests/web/checkout.test.ts","",""
