"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2648","Verify that products are sorted by price ascending","","Wed Apr 15 12:39:08 UTC 2026","passed","Wed Apr 15 12:39:10 UTC 2026","","Goods cases functionality","",""
"","5368","Verify that error is shown when username is invalid","","Wed Apr 15 12:39:23 UTC 2026","passed","Wed Apr 15 12:39:28 UTC 2026","","Login negative cases functionality","",""
"","11970","Verify that user can login with valid credentials","","Wed Apr 15 12:39:10 UTC 2026","passed","Wed Apr 15 12:39:22 UTC 2026","","Login functionality","",""
"","2582","Verify that products are sorted by price descending","","Wed Apr 15 12:39:10 UTC 2026","passed","Wed Apr 15 12:39:13 UTC 2026","","Goods cases functionality","",""
"","2630","Verify that products are sorted by name descending","","Wed Apr 15 12:39:05 UTC 2026","passed","Wed Apr 15 12:39:08 UTC 2026","","Goods cases functionality","",""
"","7214","Verify that error is shown when username is empty","","Wed Apr 15 12:39:05 UTC 2026","passed","Wed Apr 15 12:39:12 UTC 2026","","Login negative cases functionality","",""
"","5184","Verify that error is shown when both credentials are invalid","","Wed Apr 15 12:39:34 UTC 2026","passed","Wed Apr 15 12:39:39 UTC 2026","","Login negative cases functionality","",""
"","5288","Verify that error is shown when password is invalid","","Wed Apr 15 12:39:28 UTC 2026","passed","Wed Apr 15 12:39:34 UTC 2026","","Login negative cases functionality","",""
"","5384","Verify that error is shown when both are empty","","Wed Apr 15 12:39:18 UTC 2026","passed","Wed Apr 15 12:39:23 UTC 2026","","Login negative cases functionality","",""
"","5654","Verify that error is shown when password is empty","","Wed Apr 15 12:39:12 UTC 2026","passed","Wed Apr 15 12:39:18 UTC 2026","","Login negative cases functionality","",""
"","2502","Verify that products are sorted by name ascending","","Wed Apr 15 12:39:02 UTC 2026","passed","Wed Apr 15 12:39:05 UTC 2026","","Goods cases functionality","",""
"","6936","Verify that user can add and remove product from cart","","Wed Apr 15 12:39:41 UTC 2026","passed","Wed Apr 15 12:39:48 UTC 2026","","Cart functionality","",""
